{'use_physical': True, 'iter_num': 20000, 'train_batch_size': 4, 'last_iter': 0, 'lr': 0.0002, 'lr_decay': 0.9, 'weight_decay': 2e-05, 'momentum': 0.9, 'snapshot': '', 'val_freq': 1000, 'crop_size': 512}

[iter 2728], [train loss 0.37282], [loss_x_fusion 0.06865], [loss_x_j1 0.06932], [loss_x_j2 0.08240], [loss_x_j3 0.08218], [loss_x_j4 0.07028], [lr 0.0001752806582]
[iter 2729], [train loss 0.39136], [loss_x_fusion 0.07194], [loss_x_j1 0.06755], [loss_x_j2 0.09392], [loss_x_j3 0.09027], [loss_x_j4 0.06767], [lr 0.0001752715252]
[iter 2730], [train loss 0.37988], [loss_x_fusion 0.07109], [loss_x_j1 0.07040], [loss_x_j2 0.08303], [loss_x_j3 0.08271], [loss_x_j4 0.07265], [lr 0.0001752623923]
[iter 2731], [train loss 0.39603], [loss_x_fusion 0.07420], [loss_x_j1 0.07400], [loss_x_j2 0.08578], [loss_x_j3 0.08544], [loss_x_j4 0.07660], [lr 0.0001752532592]
[iter 2732], [train loss 0.38798], [loss_x_fusion 0.07337], [loss_x_j1 0.07390], [loss_x_j2 0.08327], [loss_x_j3 0.08267], [loss_x_j4 0.07476], [lr 0.0001752441261]
[iter 2733], [train loss 0.37365], [loss_x_fusion 0.07034], [loss_x_j1 0.07032], [loss_x_j2 0.08154], [loss_x_j3 0.08032], [loss_x_j4 0.07113], [lr 0.0001752349930]
[iter 2734], [train loss 0.36013], [loss_x_fusion 0.06805], [loss_x_j1 0.06877], [loss_x_j2 0.07768], [loss_x_j3 0.07602], [loss_x_j4 0.06962], [lr 0.0001752258598]
[iter 2735], [train loss 0.36827], [loss_x_fusion 0.06994], [loss_x_j1 0.07128], [loss_x_j2 0.07852], [loss_x_j3 0.07692], [loss_x_j4 0.07161], [lr 0.0001752167266]
[iter 2736], [train loss 0.38952], [loss_x_fusion 0.07321], [loss_x_j1 0.07334], [loss_x_j2 0.08511], [loss_x_j3 0.08391], [loss_x_j4 0.07395], [lr 0.0001752075933]
[iter 2737], [train loss 0.35693], [loss_x_fusion 0.06785], [loss_x_j1 0.06434], [loss_x_j2 0.07898], [loss_x_j3 0.07826], [loss_x_j4 0.06749], [lr 0.0001751984599]
[iter 2738], [train loss 0.34465], [loss_x_fusion 0.06556], [loss_x_j1 0.06412], [loss_x_j2 0.07383], [loss_x_j3 0.07475], [loss_x_j4 0.06640], [lr 0.0001751893265]
[iter 2739], [train loss 0.34784], [loss_x_fusion 0.06658], [loss_x_j1 0.06521], [loss_x_j2 0.07376], [loss_x_j3 0.07501], [loss_x_j4 0.06728], [lr 0.0001751801931]
[iter 2740], [train loss 0.36826], [loss_x_fusion 0.06999], [loss_x_j1 0.06953], [loss_x_j2 0.07828], [loss_x_j3 0.07923], [loss_x_j4 0.07123], [lr 0.0001751710595]
[iter 2741], [train loss 0.37458], [loss_x_fusion 0.07198], [loss_x_j1 0.07205], [loss_x_j2 0.07773], [loss_x_j3 0.07922], [loss_x_j4 0.07360], [lr 0.0001751619260]
[iter 2742], [train loss 0.36319], [loss_x_fusion 0.06964], [loss_x_j1 0.06944], [loss_x_j2 0.07606], [loss_x_j3 0.07707], [loss_x_j4 0.07098], [lr 0.0001751527924]
[iter 2743], [train loss 0.38773], [loss_x_fusion 0.07578], [loss_x_j1 0.07654], [loss_x_j2 0.07846], [loss_x_j3 0.07925], [loss_x_j4 0.07769], [lr 0.0001751436587]
[iter 2744], [train loss 0.38233], [loss_x_fusion 0.07487], [loss_x_j1 0.07563], [loss_x_j2 0.07707], [loss_x_j3 0.07793], [loss_x_j4 0.07683], [lr 0.0001751345250]
[iter 2745], [train loss 0.36661], [loss_x_fusion 0.05460], [loss_x_j1 0.05074], [loss_x_j2 0.10753], [loss_x_j3 0.10217], [loss_x_j4 0.05157], [lr 0.0001751253912]
[iter 2746], [train loss 0.55032], [loss_x_fusion 0.09251], [loss_x_j1 0.08797], [loss_x_j2 0.14475], [loss_x_j3 0.13848], [loss_x_j4 0.08661], [lr 0.0001751162574]
[iter 2747], [train loss 0.51897], [loss_x_fusion 0.09040], [loss_x_j1 0.08785], [loss_x_j2 0.12899], [loss_x_j3 0.12522], [loss_x_j4 0.08652], [lr 0.0001751071235]
[iter 2748], [train loss 0.48561], [loss_x_fusion 0.08627], [loss_x_j1 0.08466], [loss_x_j2 0.11706], [loss_x_j3 0.11387], [loss_x_j4 0.08375], [lr 0.0001750979896]
[iter 2749], [train loss 0.48237], [loss_x_fusion 0.08596], [loss_x_j1 0.08433], [loss_x_j2 0.11500], [loss_x_j3 0.11328], [loss_x_j4 0.08379], [lr 0.0001750888556]
[iter 2750], [train loss 0.47444], [loss_x_fusion 0.08612], [loss_x_j1 0.08491], [loss_x_j2 0.11037], [loss_x_j3 0.10870], [loss_x_j4 0.08433], [lr 0.0001750797215]
[iter 2751], [train loss 0.47124], [loss_x_fusion 0.08527], [loss_x_j1 0.08443], [loss_x_j2 0.10952], [loss_x_j3 0.10824], [loss_x_j4 0.08378], [lr 0.0001750705875]
[iter 2752], [train loss 0.44542], [loss_x_fusion 0.08096], [loss_x_j1 0.08018], [loss_x_j2 0.10328], [loss_x_j3 0.10152], [loss_x_j4 0.07948], [lr 0.0001750614533]
[iter 2753], [train loss 0.32431], [loss_x_fusion 0.06586], [loss_x_j1 0.06854], [loss_x_j2 0.06113], [loss_x_j3 0.06093], [loss_x_j4 0.06784], [lr 0.0001750523191]
[iter 2754], [train loss 0.37165], [loss_x_fusion 0.07520], [loss_x_j1 0.07673], [loss_x_j2 0.07115], [loss_x_j3 0.07167], [loss_x_j4 0.07690], [lr 0.0001750431849]
[iter 2755], [train loss 0.36693], [loss_x_fusion 0.07297], [loss_x_j1 0.07373], [loss_x_j2 0.07281], [loss_x_j3 0.07341], [loss_x_j4 0.07402], [lr 0.0001750340506]
[iter 2756], [train loss 0.40636], [loss_x_fusion 0.08136], [loss_x_j1 0.08248], [loss_x_j2 0.07984], [loss_x_j3 0.08036], [loss_x_j4 0.08231], [lr 0.0001750249162]
[iter 2757], [train loss 0.42255], [loss_x_fusion 0.08452], [loss_x_j1 0.08538], [loss_x_j2 0.08369], [loss_x_j3 0.08368], [loss_x_j4 0.08528], [lr 0.0001750157818]
[iter 2758], [train loss 0.41090], [loss_x_fusion 0.08192], [loss_x_j1 0.08268], [loss_x_j2 0.08157], [loss_x_j3 0.08179], [loss_x_j4 0.08294], [lr 0.0001750066473]
[iter 2759], [train loss 0.39179], [loss_x_fusion 0.07743], [loss_x_j1 0.07796], [loss_x_j2 0.07917], [loss_x_j3 0.07916], [loss_x_j4 0.07807], [lr 0.0001749975128]
[iter 2760], [train loss 0.38592], [loss_x_fusion 0.07663], [loss_x_j1 0.07780], [loss_x_j2 0.07658], [loss_x_j3 0.07700], [loss_x_j4 0.07792], [lr 0.0001749883783]
[iter 2761], [train loss 0.44283], [loss_x_fusion 0.07577], [loss_x_j1 0.07206], [loss_x_j2 0.10876], [loss_x_j3 0.11105], [loss_x_j4 0.07518], [lr 0.0001749792436]
[iter 2762], [train loss 0.49039], [loss_x_fusion 0.08699], [loss_x_j1 0.08442], [loss_x_j2 0.11555], [loss_x_j3 0.11485], [loss_x_j4 0.08859], [lr 0.0001749701090]
[iter 2763], [train loss 0.50722], [loss_x_fusion 0.09239], [loss_x_j1 0.09203], [loss_x_j2 0.11443], [loss_x_j3 0.11407], [loss_x_j4 0.09430], [lr 0.0001749609742]
[iter 2764], [train loss 0.49703], [loss_x_fusion 0.09059], [loss_x_j1 0.09029], [loss_x_j2 0.11282], [loss_x_j3 0.11118], [loss_x_j4 0.09215], [lr 0.0001749518394]
[iter 2765], [train loss 0.46112], [loss_x_fusion 0.08572], [loss_x_j1 0.08634], [loss_x_j2 0.10164], [loss_x_j3 0.10001], [loss_x_j4 0.08742], [lr 0.0001749427046]
[iter 2766], [train loss 0.44615], [loss_x_fusion 0.08370], [loss_x_j1 0.08507], [loss_x_j2 0.09668], [loss_x_j3 0.09517], [loss_x_j4 0.08553], [lr 0.0001749335697]
[iter 2767], [train loss 0.42138], [loss_x_fusion 0.07927], [loss_x_j1 0.08059], [loss_x_j2 0.09109], [loss_x_j3 0.08938], [loss_x_j4 0.08105], [lr 0.0001749244348]
[iter 2768], [train loss 0.40571], [loss_x_fusion 0.07685], [loss_x_j1 0.07864], [loss_x_j2 0.08663], [loss_x_j3 0.08487], [loss_x_j4 0.07872], [lr 0.0001749152998]
[iter 2769], [train loss 0.28211], [loss_x_fusion 0.05518], [loss_x_j1 0.06168], [loss_x_j2 0.05203], [loss_x_j3 0.05189], [loss_x_j4 0.06134], [lr 0.0001749061648]
[iter 2770], [train loss 0.28932], [loss_x_fusion 0.05416], [loss_x_j1 0.05994], [loss_x_j2 0.05784], [loss_x_j3 0.05781], [loss_x_j4 0.05957], [lr 0.0001748970297]
[iter 2771], [train loss 0.35620], [loss_x_fusion 0.06510], [loss_x_j1 0.07033], [loss_x_j2 0.07636], [loss_x_j3 0.07488], [loss_x_j4 0.06953], [lr 0.0001748878945]
[iter 2772], [train loss 0.38846], [loss_x_fusion 0.07175], [loss_x_j1 0.07540], [loss_x_j2 0.08348], [loss_x_j3 0.08209], [loss_x_j4 0.07574], [lr 0.0001748787593]
[iter 2773], [train loss 0.41417], [loss_x_fusion 0.07664], [loss_x_j1 0.07826], [loss_x_j2 0.09106], [loss_x_j3 0.08883], [loss_x_j4 0.07939], [lr 0.0001748696240]
[iter 2774], [train loss 0.40789], [loss_x_fusion 0.07583], [loss_x_j1 0.07715], [loss_x_j2 0.08914], [loss_x_j3 0.08770], [loss_x_j4 0.07807], [lr 0.0001748604887]
[iter 2775], [train loss 0.39415], [loss_x_fusion 0.07317], [loss_x_j1 0.07439], [loss_x_j2 0.08628], [loss_x_j3 0.08507], [loss_x_j4 0.07524], [lr 0.0001748513534]
[iter 2776], [train loss 0.40795], [loss_x_fusion 0.07643], [loss_x_j1 0.07857], [loss_x_j2 0.08741], [loss_x_j3 0.08656], [loss_x_j4 0.07898], [lr 0.0001748422180]
[iter 2777], [train loss 0.28775], [loss_x_fusion 0.05578], [loss_x_j1 0.05392], [loss_x_j2 0.06262], [loss_x_j3 0.06066], [loss_x_j4 0.05477], [lr 0.0001748330825]
[iter 2778], [train loss 0.30670], [loss_x_fusion 0.05843], [loss_x_j1 0.05838], [loss_x_j2 0.06618], [loss_x_j3 0.06529], [loss_x_j4 0.05842], [lr 0.0001748239470]
[iter 2779], [train loss 0.33753], [loss_x_fusion 0.06204], [loss_x_j1 0.06267], [loss_x_j2 0.07597], [loss_x_j3 0.07443], [loss_x_j4 0.06242], [lr 0.0001748148114]
[iter 2780], [train loss 0.33964], [loss_x_fusion 0.06314], [loss_x_j1 0.06483], [loss_x_j2 0.07465], [loss_x_j3 0.07308], [loss_x_j4 0.06394], [lr 0.0001748056758]
[iter 2781], [train loss 0.36820], [loss_x_fusion 0.06965], [loss_x_j1 0.07130], [loss_x_j2 0.07905], [loss_x_j3 0.07768], [loss_x_j4 0.07052], [lr 0.0001747965401]
[iter 2782], [train loss 0.35706], [loss_x_fusion 0.06748], [loss_x_j1 0.06851], [loss_x_j2 0.07742], [loss_x_j3 0.07559], [loss_x_j4 0.06806], [lr 0.0001747874043]
[iter 2783], [train loss 0.35625], [loss_x_fusion 0.06747], [loss_x_j1 0.06876], [loss_x_j2 0.07692], [loss_x_j3 0.07502], [loss_x_j4 0.06807], [lr 0.0001747782686]
[iter 2784], [train loss 0.35047], [loss_x_fusion 0.06658], [loss_x_j1 0.06773], [loss_x_j2 0.07561], [loss_x_j3 0.07373], [loss_x_j4 0.06683], [lr 0.0001747691327]
[iter 2785], [train loss 0.26439], [loss_x_fusion 0.05171], [loss_x_j1 0.05167], [loss_x_j2 0.05194], [loss_x_j3 0.05305], [loss_x_j4 0.05602], [lr 0.0001747599968]
[iter 2786], [train loss 0.37970], [loss_x_fusion 0.07518], [loss_x_j1 0.07528], [loss_x_j2 0.07674], [loss_x_j3 0.07611], [loss_x_j4 0.07638], [lr 0.0001747508609]
[iter 2787], [train loss 0.39293], [loss_x_fusion 0.07697], [loss_x_j1 0.07664], [loss_x_j2 0.08145], [loss_x_j3 0.08042], [loss_x_j4 0.07745], [lr 0.0001747417249]
[iter 2788], [train loss 0.40909], [loss_x_fusion 0.07994], [loss_x_j1 0.07990], [loss_x_j2 0.08450], [loss_x_j3 0.08379], [loss_x_j4 0.08095], [lr 0.0001747325888]
[iter 2789], [train loss 0.42712], [loss_x_fusion 0.08393], [loss_x_j1 0.08446], [loss_x_j2 0.08743], [loss_x_j3 0.08668], [loss_x_j4 0.08460], [lr 0.0001747234527]
[iter 2790], [train loss 0.41891], [loss_x_fusion 0.08169], [loss_x_j1 0.08143], [loss_x_j2 0.08632], [loss_x_j3 0.08705], [loss_x_j4 0.08241], [lr 0.0001747143166]
[iter 2791], [train loss 0.41944], [loss_x_fusion 0.08190], [loss_x_j1 0.08287], [loss_x_j2 0.08526], [loss_x_j3 0.08618], [loss_x_j4 0.08323], [lr 0.0001747051804]
[iter 2792], [train loss 0.41589], [loss_x_fusion 0.08010], [loss_x_j1 0.08002], [loss_x_j2 0.08665], [loss_x_j3 0.08818], [loss_x_j4 0.08094], [lr 0.0001746960441]
[iter 2793], [train loss 0.30691], [loss_x_fusion 0.05864], [loss_x_j1 0.05739], [loss_x_j2 0.06847], [loss_x_j3 0.06451], [loss_x_j4 0.05790], [lr 0.0001746869078]
[iter 2794], [train loss 0.30382], [loss_x_fusion 0.05852], [loss_x_j1 0.05779], [loss_x_j2 0.06477], [loss_x_j3 0.06423], [loss_x_j4 0.05851], [lr 0.0001746777714]
[iter 2795], [train loss 0.30693], [loss_x_fusion 0.05942], [loss_x_j1 0.06024], [loss_x_j2 0.06420], [loss_x_j3 0.06272], [loss_x_j4 0.06035], [lr 0.0001746686350]
[iter 2796], [train loss 0.31757], [loss_x_fusion 0.06159], [loss_x_j1 0.06147], [loss_x_j2 0.06751], [loss_x_j3 0.06501], [loss_x_j4 0.06199], [lr 0.0001746594985]
[iter 2797], [train loss 0.33678], [loss_x_fusion 0.06540], [loss_x_j1 0.06594], [loss_x_j2 0.07089], [loss_x_j3 0.06855], [loss_x_j4 0.06601], [lr 0.0001746503620]
[iter 2798], [train loss 0.34111], [loss_x_fusion 0.06611], [loss_x_j1 0.06640], [loss_x_j2 0.07222], [loss_x_j3 0.06994], [loss_x_j4 0.06645], [lr 0.0001746412254]
[iter 2799], [train loss 0.34373], [loss_x_fusion 0.06650], [loss_x_j1 0.06637], [loss_x_j2 0.07306], [loss_x_j3 0.07096], [loss_x_j4 0.06685], [lr 0.0001746320887]
[iter 2800], [train loss 0.34753], [loss_x_fusion 0.06688], [loss_x_j1 0.06752], [loss_x_j2 0.07361], [loss_x_j3 0.07189], [loss_x_j4 0.06764], [lr 0.0001746229521]
[iter 2801], [train loss 0.25431], [loss_x_fusion 0.05014], [loss_x_j1 0.05099], [loss_x_j2 0.05069], [loss_x_j3 0.05181], [loss_x_j4 0.05068], [lr 0.0001746138153]
[iter 2802], [train loss 0.26818], [loss_x_fusion 0.05297], [loss_x_j1 0.05378], [loss_x_j2 0.05350], [loss_x_j3 0.05374], [loss_x_j4 0.05420], [lr 0.0001746046785]
[iter 2803], [train loss 0.28875], [loss_x_fusion 0.05625], [loss_x_j1 0.05868], [loss_x_j2 0.05732], [loss_x_j3 0.05758], [loss_x_j4 0.05892], [lr 0.0001745955417]
[iter 2804], [train loss 0.31756], [loss_x_fusion 0.06137], [loss_x_j1 0.06277], [loss_x_j2 0.06459], [loss_x_j3 0.06519], [loss_x_j4 0.06364], [lr 0.0001745864048]
[iter 2805], [train loss 0.32076], [loss_x_fusion 0.06199], [loss_x_j1 0.06346], [loss_x_j2 0.06494], [loss_x_j3 0.06617], [loss_x_j4 0.06420], [lr 0.0001745772678]
[iter 2806], [train loss 0.33097], [loss_x_fusion 0.06302], [loss_x_j1 0.06474], [loss_x_j2 0.06888], [loss_x_j3 0.06969], [loss_x_j4 0.06463], [lr 0.0001745681308]
[iter 2807], [train loss 0.34466], [loss_x_fusion 0.06564], [loss_x_j1 0.06687], [loss_x_j2 0.07196], [loss_x_j3 0.07293], [loss_x_j4 0.06725], [lr 0.0001745589937]
[iter 2808], [train loss 0.33806], [loss_x_fusion 0.06440], [loss_x_j1 0.06517], [loss_x_j2 0.07095], [loss_x_j3 0.07179], [loss_x_j4 0.06574], [lr 0.0001745498566]
[iter 2809], [train loss 0.55959], [loss_x_fusion 0.10456], [loss_x_j1 0.10195], [loss_x_j2 0.12519], [loss_x_j3 0.12390], [loss_x_j4 0.10400], [lr 0.0001745407195]
[iter 2810], [train loss 0.40577], [loss_x_fusion 0.07701], [loss_x_j1 0.07606], [loss_x_j2 0.08730], [loss_x_j3 0.08806], [loss_x_j4 0.07734], [lr 0.0001745315822]
[iter 2811], [train loss 0.36639], [loss_x_fusion 0.06939], [loss_x_j1 0.06887], [loss_x_j2 0.07937], [loss_x_j3 0.07961], [loss_x_j4 0.06914], [lr 0.0001745224450]
[iter 2812], [train loss 0.35866], [loss_x_fusion 0.06722], [loss_x_j1 0.06804], [loss_x_j2 0.07821], [loss_x_j3 0.07790], [loss_x_j4 0.06728], [lr 0.0001745133076]
[iter 2813], [train loss 0.40206], [loss_x_fusion 0.07550], [loss_x_j1 0.07464], [loss_x_j2 0.08821], [loss_x_j3 0.08827], [loss_x_j4 0.07544], [lr 0.0001745041703]
[iter 2814], [train loss 0.40916], [loss_x_fusion 0.07719], [loss_x_j1 0.07646], [loss_x_j2 0.08976], [loss_x_j3 0.08885], [loss_x_j4 0.07690], [lr 0.0001744950328]
[iter 2815], [train loss 0.39127], [loss_x_fusion 0.07404], [loss_x_j1 0.07370], [loss_x_j2 0.08506], [loss_x_j3 0.08465], [loss_x_j4 0.07381], [lr 0.0001744858953]
[iter 2816], [train loss 0.38080], [loss_x_fusion 0.07209], [loss_x_j1 0.07176], [loss_x_j2 0.08262], [loss_x_j3 0.08242], [loss_x_j4 0.07191], [lr 0.0001744767578]
[iter 2817], [train loss 0.49731], [loss_x_fusion 0.09937], [loss_x_j1 0.10323], [loss_x_j2 0.09681], [loss_x_j3 0.09691], [loss_x_j4 0.10099], [lr 0.0001744676202]
[iter 2818], [train loss 0.46128], [loss_x_fusion 0.09203], [loss_x_j1 0.09567], [loss_x_j2 0.08947], [loss_x_j3 0.08969], [loss_x_j4 0.09442], [lr 0.0001744584826]
[iter 2819], [train loss 0.49298], [loss_x_fusion 0.09680], [loss_x_j1 0.09957], [loss_x_j2 0.09813], [loss_x_j3 0.09917], [loss_x_j4 0.09931], [lr 0.0001744493449]
[iter 2820], [train loss 0.45148], [loss_x_fusion 0.08849], [loss_x_j1 0.09047], [loss_x_j2 0.09103], [loss_x_j3 0.09155], [loss_x_j4 0.08994], [lr 0.0001744402071]
[iter 2821], [train loss 0.43366], [loss_x_fusion 0.08388], [loss_x_j1 0.08522], [loss_x_j2 0.08945], [loss_x_j3 0.08974], [loss_x_j4 0.08536], [lr 0.0001744310693]
[iter 2822], [train loss 0.42064], [loss_x_fusion 0.08123], [loss_x_j1 0.08360], [loss_x_j2 0.08657], [loss_x_j3 0.08631], [loss_x_j4 0.08292], [lr 0.0001744219314]
[iter 2823], [train loss 0.44556], [loss_x_fusion 0.08533], [loss_x_j1 0.08656], [loss_x_j2 0.09385], [loss_x_j3 0.09352], [loss_x_j4 0.08631], [lr 0.0001744127935]
[iter 2824], [train loss 0.45870], [loss_x_fusion 0.08829], [loss_x_j1 0.08965], [loss_x_j2 0.09566], [loss_x_j3 0.09571], [loss_x_j4 0.08939], [lr 0.0001744036556]
[iter 2825], [train loss 0.33047], [loss_x_fusion 0.05918], [loss_x_j1 0.05842], [loss_x_j2 0.07759], [loss_x_j3 0.07694], [loss_x_j4 0.05834], [lr 0.0001743945175]
[iter 2826], [train loss 0.31871], [loss_x_fusion 0.05941], [loss_x_j1 0.05885], [loss_x_j2 0.07052], [loss_x_j3 0.07093], [loss_x_j4 0.05900], [lr 0.0001743853795]
[iter 2827], [train loss 0.32061], [loss_x_fusion 0.06049], [loss_x_j1 0.06056], [loss_x_j2 0.06929], [loss_x_j3 0.06935], [loss_x_j4 0.06092], [lr 0.0001743762413]
[iter 2828], [train loss 0.31839], [loss_x_fusion 0.05836], [loss_x_j1 0.05914], [loss_x_j2 0.07091], [loss_x_j3 0.07068], [loss_x_j4 0.05930], [lr 0.0001743671032]
[iter 2829], [train loss 0.35841], [loss_x_fusion 0.06771], [loss_x_j1 0.06882], [loss_x_j2 0.07667], [loss_x_j3 0.07631], [loss_x_j4 0.06889], [lr 0.0001743579649]
[iter 2830], [train loss 0.35105], [loss_x_fusion 0.06618], [loss_x_j1 0.06744], [loss_x_j2 0.07521], [loss_x_j3 0.07478], [loss_x_j4 0.06745], [lr 0.0001743488267]
[iter 2831], [train loss 0.36871], [loss_x_fusion 0.06965], [loss_x_j1 0.07046], [loss_x_j2 0.07941], [loss_x_j3 0.07847], [loss_x_j4 0.07071], [lr 0.0001743396883]
[iter 2832], [train loss 0.36158], [loss_x_fusion 0.06827], [loss_x_j1 0.06915], [loss_x_j2 0.07796], [loss_x_j3 0.07704], [loss_x_j4 0.06915], [lr 0.0001743305499]
[iter 2833], [train loss 0.41218], [loss_x_fusion 0.08330], [loss_x_j1 0.08629], [loss_x_j2 0.07748], [loss_x_j3 0.07794], [loss_x_j4 0.08718], [lr 0.0001743214115]
[iter 2834], [train loss 0.45776], [loss_x_fusion 0.09437], [loss_x_j1 0.09781], [loss_x_j2 0.08434], [loss_x_j3 0.08210], [loss_x_j4 0.09914], [lr 0.0001743122730]
[iter 2835], [train loss 0.44700], [loss_x_fusion 0.08551], [loss_x_j1 0.08512], [loss_x_j2 0.09679], [loss_x_j3 0.09319], [loss_x_j4 0.08639], [lr 0.0001743031344]
[iter 2836], [train loss 0.44608], [loss_x_fusion 0.08604], [loss_x_j1 0.08677], [loss_x_j2 0.09415], [loss_x_j3 0.09195], [loss_x_j4 0.08718], [lr 0.0001742939958]
[iter 2837], [train loss 0.45199], [loss_x_fusion 0.08572], [loss_x_j1 0.08496], [loss_x_j2 0.09751], [loss_x_j3 0.09747], [loss_x_j4 0.08633], [lr 0.0001742848572]
[iter 2838], [train loss 0.45261], [loss_x_fusion 0.08619], [loss_x_j1 0.08537], [loss_x_j2 0.09793], [loss_x_j3 0.09691], [loss_x_j4 0.08621], [lr 0.0001742757185]
[iter 2839], [train loss 0.45185], [loss_x_fusion 0.08635], [loss_x_j1 0.08556], [loss_x_j2 0.09696], [loss_x_j3 0.09676], [loss_x_j4 0.08622], [lr 0.0001742665797]
[iter 2840], [train loss 0.45826], [loss_x_fusion 0.08783], [loss_x_j1 0.08782], [loss_x_j2 0.09694], [loss_x_j3 0.09786], [loss_x_j4 0.08781], [lr 0.0001742574409]
[iter 2841], [train loss 0.35468], [loss_x_fusion 0.06779], [loss_x_j1 0.06752], [loss_x_j2 0.07427], [loss_x_j3 0.07665], [loss_x_j4 0.06845], [lr 0.0001742483020]
[iter 2842], [train loss 0.35709], [loss_x_fusion 0.06624], [loss_x_j1 0.06727], [loss_x_j2 0.07833], [loss_x_j3 0.07928], [loss_x_j4 0.06597], [lr 0.0001742391631]
[iter 2843], [train loss 0.36833], [loss_x_fusion 0.07037], [loss_x_j1 0.07269], [loss_x_j2 0.07660], [loss_x_j3 0.07787], [loss_x_j4 0.07081], [lr 0.0001742300241]
[iter 2844], [train loss 0.37921], [loss_x_fusion 0.07303], [loss_x_j1 0.07509], [loss_x_j2 0.07719], [loss_x_j3 0.07903], [loss_x_j4 0.07487], [lr 0.0001742208851]
[iter 2845], [train loss 0.36906], [loss_x_fusion 0.06936], [loss_x_j1 0.07139], [loss_x_j2 0.07807], [loss_x_j3 0.07915], [loss_x_j4 0.07109], [lr 0.0001742117460]
[iter 2846], [train loss 0.35005], [loss_x_fusion 0.06600], [loss_x_j1 0.06777], [loss_x_j2 0.07379], [loss_x_j3 0.07476], [loss_x_j4 0.06772], [lr 0.0001742026069]
[iter 2847], [train loss 0.34311], [loss_x_fusion 0.06479], [loss_x_j1 0.06660], [loss_x_j2 0.07211], [loss_x_j3 0.07315], [loss_x_j4 0.06646], [lr 0.0001741934677]
[iter 2848], [train loss 0.34062], [loss_x_fusion 0.06354], [loss_x_j1 0.06624], [loss_x_j2 0.07210], [loss_x_j3 0.07313], [loss_x_j4 0.06561], [lr 0.0001741843284]
[iter 2849], [train loss 0.30635], [loss_x_fusion 0.06004], [loss_x_j1 0.06284], [loss_x_j2 0.06126], [loss_x_j3 0.05974], [loss_x_j4 0.06246], [lr 0.0001741751891]
[iter 2850], [train loss 0.40576], [loss_x_fusion 0.08102], [loss_x_j1 0.08652], [loss_x_j2 0.07762], [loss_x_j3 0.07663], [loss_x_j4 0.08396], [lr 0.0001741660498]
[iter 2851], [train loss 0.37262], [loss_x_fusion 0.07277], [loss_x_j1 0.07784], [loss_x_j2 0.07363], [loss_x_j3 0.07321], [loss_x_j4 0.07517], [lr 0.0001741569104]
[iter 2852], [train loss 0.35945], [loss_x_fusion 0.06940], [loss_x_j1 0.07234], [loss_x_j2 0.07391], [loss_x_j3 0.07296], [loss_x_j4 0.07084], [lr 0.0001741477709]
[iter 2853], [train loss 0.36855], [loss_x_fusion 0.06991], [loss_x_j1 0.07130], [loss_x_j2 0.07852], [loss_x_j3 0.07837], [loss_x_j4 0.07044], [lr 0.0001741386314]
[iter 2854], [train loss 0.36361], [loss_x_fusion 0.06900], [loss_x_j1 0.07053], [loss_x_j2 0.07719], [loss_x_j3 0.07731], [loss_x_j4 0.06958], [lr 0.0001741294918]
[iter 2855], [train loss 0.36113], [loss_x_fusion 0.06855], [loss_x_j1 0.06948], [loss_x_j2 0.07685], [loss_x_j3 0.07733], [loss_x_j4 0.06892], [lr 0.0001741203522]
[iter 2856], [train loss 0.35762], [loss_x_fusion 0.06807], [loss_x_j1 0.07007], [loss_x_j2 0.07474], [loss_x_j3 0.07527], [loss_x_j4 0.06946], [lr 0.0001741112126]
[iter 2857], [train loss 0.37704], [loss_x_fusion 0.07482], [loss_x_j1 0.08036], [loss_x_j2 0.07117], [loss_x_j3 0.07219], [loss_x_j4 0.07849], [lr 0.0001741020728]
[iter 2858], [train loss 0.34999], [loss_x_fusion 0.06801], [loss_x_j1 0.07029], [loss_x_j2 0.06925], [loss_x_j3 0.07147], [loss_x_j4 0.07097], [lr 0.0001740929331]
[iter 2859], [train loss 0.36193], [loss_x_fusion 0.06954], [loss_x_j1 0.07093], [loss_x_j2 0.07348], [loss_x_j3 0.07619], [loss_x_j4 0.07179], [lr 0.0001740837932]
[iter 2860], [train loss 0.36006], [loss_x_fusion 0.06951], [loss_x_j1 0.07021], [loss_x_j2 0.07375], [loss_x_j3 0.07533], [loss_x_j4 0.07126], [lr 0.0001740746533]
[iter 2861], [train loss 0.34863], [loss_x_fusion 0.06692], [loss_x_j1 0.06720], [loss_x_j2 0.07274], [loss_x_j3 0.07361], [loss_x_j4 0.06815], [lr 0.0001740655134]
[iter 2862], [train loss 0.34503], [loss_x_fusion 0.06696], [loss_x_j1 0.06696], [loss_x_j2 0.07126], [loss_x_j3 0.07194], [loss_x_j4 0.06792], [lr 0.0001740563734]
[iter 2863], [train loss 0.34681], [loss_x_fusion 0.06668], [loss_x_j1 0.06709], [loss_x_j2 0.07245], [loss_x_j3 0.07305], [loss_x_j4 0.06754], [lr 0.0001740472334]
[iter 2864], [train loss 0.34499], [loss_x_fusion 0.06662], [loss_x_j1 0.06914], [loss_x_j2 0.06994], [loss_x_j3 0.07025], [loss_x_j4 0.06904], [lr 0.0001740380933]
